Extraction,Genotype,AC(10:0),AC(12:0),AC(12:1),AC(14:0),AC(14:0)-OH,AC(14:1),AC(14:1)-OH,AC(14:2),AC(15:0) (a),AC(15:0) (b),AC(16:0),AC(16:0)-OH,AC(16:1),AC(16:1)-OH,AC(17:0) (a),AC(17:0) (b),AC(18:0),AC(18:0)-OH,AC(18:1),AC(18:1)-OH,AC(18:2),AC(18:3),AC(20:3) (a),AC(20:3) (b),AC(20:4),AC(22:6),AC(24:0),CE(14:0),CE(16:0),CE(16:1),CE(16:2),CE(17:0),CE(17:1),CE(18:0),CE(18:1),CE(18:2),CE(18:3),CE(20:0),CE(20:1),CE(20:4),CE(20:5),CE(22:1),CE(22:4),CE(22:5),CE(22:6),CE(24:6),Cer(d16:1/22:0),Cer(d16:1/23:0),Cer(d16:1/24:0),Cer(d16:1/24:1),Cer(d17:1/20:0),Cer(d17:1/22:0),Cer(d17:1/23:0),Cer(d17:1/24:0),Cer(d17:1/24:1),Cer(d18:1/16:0),Cer(d18:1/18:0),Cer(d18:1/20:0),Cer(d18:1/21:0),Cer(d18:1/22:0),Cer(d18:1/23:0),Cer(d18:1/24:0),Cer(d18:1/24:1),Cer(d18:1/26:0),Cer(d18:2/16:0),Cer(d18:2/18:0),Cer(d18:2/20:0),Cer(d18:2/22:0),Cer(d18:2/23:0),Cer(d18:2/24:0),Cer(d18:2/24:1),Cer(d19:1/22:0),Cer(d20:1/22:0),Cer(d20:1/23:0),Cer(d20:1/24:0),Cer(d20:1/24:1),Cer(m18:0/20:0),Cer(m18:0/22:0),Cer(m18:0/23:0),Cer(m18:0/24:0),Cer(m18:0/24:1),Cer(m18:1/22:0),Cer(m18:1/24:0),DG(16:0_22:5),DG(16:0_22:6),DG(18:0_18:1),DG(18:0_18:2),DG(18:0_20:4),DG(18:1_18:1),DG(18:1_18:2),DG(18:1_20:3),DG(18:1_20:4),DG(18:1_22:5),DG(18:1_22:6),DG(18:2_18:2),DG(18:2_20:4),DG(18:2_22:6),dhCer(d18:0/20:0),dhCer(d18:0/22:0),dhCer(d18:0/24:0),dhCer(d18:0/24:1),FA(14:0),FA(16:0),FA(16:1),FA(18:0),FA(18:1),FA(18:2),FA(18:3),FA(20:3),FA(20:4),FA(20:5),FA(22:4),FA(22:5),FA(22:6),GM3(d18:1/16:0),GM3(d18:1/18:0),GM3(d18:1/20:0),Hex2Cer(d18:1/16:0),Hex2Cer(d18:1/20:0),Hex2Cer(d18:1/24:0),Hex2Cer(d18:1/24:1),Hex2Cer(d18:2/16:0),Hex2Cer(d18:2/24:1),Hex3Cer(d18:1/16:0),Hex3Cer(d18:1/18:0),Hex3Cer(d18:1/24:0),HexCer(d16:1/24:0),HexCer(d18:1/16:0),HexCer(d18:1/18:0),HexCer(d18:1/20:0),HexCer(d18:1/22:0),HexCer(d18:1/24:0),HexCer(d18:1/24:1),HexCer(d18:2/20:0),HexCer(d18:2/22:0),HexCer(d18:2/24:0),LPC(14:0) (a),LPC(14:0) (b),LPC(15:0) (a),LPC(15:0) (b),LPC(16:0) (a),LPC(16:0) (b),LPC(16:1) (a\b),LPC(17:0) (a),LPC(17:0) (b),LPC(17:1) (a),LPC(17:1) (b),LPC(18:0) (a),LPC(18:0) (b),LPC(18:1) (a),LPC(18:1) (b),LPC(18:2) (a),LPC(18:2) (b),LPC(18:3) (a/b),LPC(19:0) (a),LPC(19:0) (b),LPC(20:0) (a),LPC(20:0) (b),LPC(20:1) (a),LPC(20:1) (b),LPC(20:2) (a),LPC(20:2) (b),LPC(20:3) (a),LPC(20:3) (b),LPC(20:4) (a),LPC(20:4) (b),LPC(20:4) [+OH],LPC(20:5) (a),LPC(20:5) (b),LPC(22:0) (a),LPC(22:0) (b),LPC(22:4) (a),LPC(22:4) (b),LPC(22:5) (n6),LPC(22:6) (a),LPC(22:6) (b),LPC(22:6) [+OH],LPC(24:0) (a),LPC(24:0) (b),LPC(O-16:0),LPC(O-18:0),LPC(O-18:1),LPC(O-20:0),LPC(O-22:0),LPC(O-22:1),LPC(O-24:0),LPC(O-24:1),LPC(P-16:0),LPC(P-18:0),LPC(P-18:1),LPE(16:0) (a),LPE(16:0) (b),LPE(17:0) (a\b),LPE(18:0) (a),LPE(18:0) (b),LPE(18:1) (a),LPE(18:1) (b),LPE(18:2) (a),LPE(18:2) (b),LPE(20:4) (a),LPE(20:4) (b),LPE(22:6) (a),LPE(22:6) (b),LPE(P-16:0),LPE(P-18:0),LPE(P-18:1),LPE(P-20:0),LPI(18:0),LPI(18:1) (a\b),LPI(18:2) (a\b),LPI(20:4) (a\b),methyl-CE(18:2),methyl-CE(20:4),PC(14:0_16:0),PC(14:0_20:4),PC(15:0_20:4),PC(15:0_22:6),PC(16:0_16:0),PC(16:0_18:0),PC(16:0_18:1),PC(16:0_18:2),PC(18:0_18:1),PC(18:0_20:3),PC(28:0),PC(31:0) (a\b),PC(31:1),PC(32:1),PC(32:2),PC(33:1),PC(33:2),PC(34:2) [+OH],PC(34:3) (a\b\c),PC(34:5),PC(35:1) (a\b),PC(35:2) (a\b),PC(36:2) (a\b),PC(36:3) (a\b\c),PC(36:4) (a\b),PC(36:4) [+OH],PC(36:5) (a\b),PC(36:6) (a\b),PC(37:4) (a\b),PC(38:2),PC(38:4) (a\b\c),PC(38:5) (a\b),PC(38:6) (a\b),PC(38:7) (a\b\c),PC(39:6) (a\b),PC(40:5) (a\b),PC(40:7) (a\b\c),PC(40:8),PC(O-16:0/16:0),PC(O-16:0/20:4),PC(O-16:0/22:6),PC(O-18:0/20:4),PC(O-34:1),PC(O-34:2),PC(O-34:4),PC(O-35:4),PC(O-36:0),PC(O-36:2) (a\b),PC(O-36:5),PC(O-38:5),PC(O-40:5),PC(O-40:7),PC(P-15:0/20:4) (a\b),PC(P-16:0/18:2),PC(P-16:0/18:3),PC(P-16:0/20:5),PC(P-16:0/22:6),PC(P-18:0/22:6),PC(P-35:2) (a\b),PC(P-36:3),PC(P-38:5) (a),PC(P-38:5) (b),PE(16:0_16:0),PE(16:0_16:1),PE(16:0_18:1),PE(16:0_18:2),PE(16:0_20:4),PE(16:0_22:6),PE(18:0_18:1),PE(18:0_20:3) (a),PE(18:0_20:3) (b),PE(18:0_20:4),PE(18:0_22:5) (a),PE(18:0_22:5) (b),PE(18:0_22:6),PE(18:1_22:6) (a\b),PE(34:3) (a\b\c),PE(35:2) (a\b),PE(36:2) (a\b),PE(36:3) (a),PE(36:3) (b),PE(36:5) (a\b),PE(37:4) (a\b),PE(38:5) (a\b),PE(39:6) (a\b),PE(40:4) (a\b),PE(O-16:0/18:2),PE(O-16:0/20:4),PE(O-18:0/22:5),PE(O-18:0/22:6),PE(O-18:1/22:6),PE(O-34:1),PE(O-38:4) (a\b),PE(P-15:0/22:6),PE(P-16:0/18:1),PE(P-16:0/20:4),PE(P-16:0/20:5),PE(P-16:0/22:4),PE(P-16:0/22:5) (a),PE(P-16:0/22:5) (b),PE(P-16:0/22:6),PE(P-18:0/18:1),PE(P-18:0/18:2),PE(P-18:0/20:3) (a\b),PE(P-18:0/20:4),PE(P-18:0/20:5),PE(P-18:0/22:4),PE(P-18:0/22:5) (a),PE(P-18:0/22:5) (b),PE(P-18:0/22:6),PE(P-18:1/18:1) (a\b),PE(P-18:1/20:4) (a\b),PE(P-18:1/22:4),PE(P-18:1/22:6) (a\b),PE(P-20:0/18:2),PE(P-20:0/20:4),PE(P-20:0/22:6),PE(P-20:1/20:4),PE(P-20:1/22:6),PI(15-MHDA_18:1)/PI(17:0_18:1),PI(15-MHDA_18:2)/PI(17:0_18:2),PI(16:0/16:0),PI(16:0_16:1),PI(16:0_20:4),PI(18:0_20:2),PI(18:0_20:3),PI(18:0_20:4),PI(18:0_22:5),PI(18:0_22:6),PI(34:1),PI(36:2),PI(37:4),PI(37:6),PI(38:5) (a),PI(38:5) (b),PI(38:6),PI(40:4) (a\b),PIP1(38:4),PS(36:2),PS(38:4),SHexCer(d18:1/16:0),SHexCer(d18:1/24:1),SM(34:3),SM(35:1),SM(35:2) (a),SM(35:2) (b),SM(37:1),SM(40:2) (a\b),SM(41:0),SM(41:1) (a),SM(41:1) (b),SM(41:2) (a),SM(41:2) (b),SM(42:2) (a),SM(42:2) (b),SM(43:1),SM(43:2) (a\b\c),SM(d17:1/14:0),SM(d17:1/16:0),SM(d18:0/14:0),SM(d18:0/16:0),SM(d18:0/22:0),SM(d18:1/14:0)/SM(d16:1/16:0),SM(d18:1/16:0),SM(d18:1/18:0)/SM(d16:1/20:0),SM(d18:1/20:0)/SM(d16:1/22:0),SM(d18:1/22:0)/SM(d16:1/24:0),SM(d18:1/24:0),SM(d18:2/14:0),SM(d18:2/16:0),SM(d18:2/18:0),SM(d18:2/20:0),TG(48:0) [NL-16:0],TG(48:0) [NL-18:0],TG(48:0) [SIM],TG(48:1) [NL-16:1],TG(48:1) [NL-18:1],TG(48:1) [SIM],TG(48:2) [NL-14:0],TG(48:2) [NL-14:1],TG(48:2) [NL-16:1],TG(48:2) [NL-18:2],TG(48:2) [SIM],TG(48:3) [NL-14:0],TG(48:3) [NL-16:1],TG(48:3) [NL-18:3],TG(48:3) [SIM],TG(49:1) [NL-16:1],TG(49:1) [NL-17:1],TG(49:1) [SIM],TG(50:0) [NL-18:0],TG(50:0) [SIM],TG(50:1) [NL-14:0],TG(50:1) [NL-16:0],TG(50:1) [NL-18:1],TG(50:1) [SIM],TG(50:2) [NL-14:0],TG(50:2) [NL-16:1],TG(50:2) [NL-18:1],TG(50:2) [NL-18:2],TG(50:2) [SIM],TG(50:3) [NL-14:0],TG(50:3) [NL-14:1],TG(50:3) [NL-16:1],TG(50:3) [NL-18:2],TG(50:3) [NL-18:3],TG(50:3) [SIM],TG(50:4) [NL-14:0],TG(50:4) [NL-18:3],TG(50:4) [NL-20:4],TG(50:4) [SIM],TG(51:0) [NL-16:0],TG(51:0) [SIM],TG(51:1) [NL-17:0],TG(51:1) [SIM],TG(51:2) [NL-15:0],TG(51:2) [NL-17:0],TG(51:2) [NL-17:1],TG(51:2) [SIM],TG(52:1) [NL-18:0],TG(52:1) [NL-18:1],TG(52:1) [SIM],TG(52:2) [NL-16:0],TG(52:2) [NL-18:2],TG(52:2) [SIM],TG(52:3) [NL-16:1],TG(52:3) [NL-18:2],TG(52:3) [SIM],TG(52:4) [NL-16:1],TG(52:4) [NL-18:2],TG(52:4) [NL-18:3],TG(52:4) [SIM],TG(52:5) [NL-18:3],TG(52:5) [NL-20:4],TG(52:5) [NL-20:5],TG(53:2) [NL-17:1],TG(53:2) [SIM],TG(54:0) [NL-18:0],TG(54:1) [NL-18:1],TG(54:1) [SIM],TG(54:2) [NL-18:0],TG(54:2) [NL-20:1],TG(54:2) [SIM],TG(54:3) [NL-18:1],TG(54:3) [NL-18:2],TG(54:3) [SIM],TG(54:4) [NL-18:2],TG(54:4) [NL-20:3],TG(54:4) [SIM],TG(54:5) [NL-18:3],TG(54:5) [NL-20:4],TG(54:5) [SIM],TG(54:6) [NL-18:3],TG(54:6) [NL-20:4],TG(54:6) [NL-20:5],TG(54:6) [NL-22:6],TG(54:6) [SIM],TG(54:7) [NL-20:5],TG(54:7) [NL-22:6],TG(54:7) [SIM],TG(56:6) [NL-20:4],TG(56:6) [NL-22:5],TG(56:6) [SIM],TG(56:7) [NL-20:4],TG(56:7) [NL-20:5],TG(56:7) [NL-22:5],TG(56:7) [NL-22:6],TG(56:7) [SIM],TG(56:8) [NL-20:4],TG(56:8) [NL-20:5],TG(56:8) [NL-22:6],TG(56:8) [SIM],TG(56:9) [NL-22:6],TG(56:9) [SIM],TG(58:10) [NL-22:6],TG(58:10) [SIM],TG(58:8) [NL-22:6],TG(58:9) [NL-22:6],TG(O-50:1) [NL-16:0],TG(O-50:1) [NL-18:1],TG(O-50:1) [SIM],TG(O-50:2) [NL-18:2],TG(O-52:1) [NL-16:0],TG(O-52:1) [NL-18:1],TG(O-52:1) [SIM],TG(O-52:2) [NL-16:0],TG(O-54:2) [SIM],TG(O-54:3) [NL-17:1],TG(O-54:3) [NL-18:1]
1,TG5,0.041395939086294416,0.027776649746192896,0.004939086294416244,0.14219289340101524,0.04161421319796954,0.00616751269035533,0.0031421319796954314,0.0019441624365482235,0.0014010152284263959,0.003086294416243655,5.5616192893401015,0.39191878172588834,0.044771573604060914,0.01501522842639594,0.054949238578680205,0.07452284263959391,25.70630456852792,1.001756345177665,0.9089695431472082,0.11709137055837565,0.2536649746192894,0.02669035532994924,0.013715736040609137,0.00836040609137056,0.09493908629441625,0.03293401015228427,0.04927918781725889,2.784218274111675,122.18788324873096,21.107426395939086,0.23549238578680204,2.352553299492386,0.18919289340101525,135.4855736040609,185.05738578680206,224.91283248730966,12.85751269035533,1.120269035532995,5.238857868020305,104.74932994923859,12.35271573604061,0.30885786802030457,8.627299492385786,16.839878172588833,225.80114720812182,0.9311979695431473,0.061568527918781736,0.003416243654822335,0.030289340101522844,0.005847715736040609,0.04692385786802031,0.2693248730964467,0.012619289340101522,0.19344162436548223,0.03386294416243655,5.4251065989847715,3.847786802030457,2.5174974619289343,0.018974619289340102,12.149741116751269,0.7388426395939086,16.98618274111675,1.739964467005076,0.01823857868020305,0.17973604060913706,0.19106091370558376,0.18673096446700507,0.9605989847715737,0.06142131979695432,0.6044923857868021,0.14476649746192893,0.00899492385786802,0.10056345177664976,0.007700507614213198,0.04374111675126904,0.016862944162436548,0.037274111675126904,0.11572081218274112,0.00834517766497462,0.04935532994923858,0.019238578680203046,0.09873604060913706,0.16390862944162438,20.262010152284265,184.45913197969543,236.5343096446701,117.44697461928934,83.96304568527918,303.59686802030456,42.207781725888324,8.643989847715735,1.2293857868020306,5.816852791878173,18.556497461928934,7.58094923857868,3.13248730964467,4.424654822335025,0.06604568527918782,0.21298477157360407,0.28631472081218273,0.01486294416243655,7.535071065989848,771.7438020304569,59.36842639593909,579.5844111675127,1448.2795228426396,426.24650761421327,18.13346192893401,178.45565989847717,1089.0274873096446,37.55018781725889,120.66012182741116,239.85278172588832,3153.5047868020306,0.05408629441624365,0.028142131979695433,0.08860913705583758,0.03388324873096447,0.002527918781725888,0.048060913705583755,0.0014720812182741118,0.003893401015228427,4.2131979695431474e-4,0.015126903553299492,0.0257005076142132,0.057411167512690355,0.0059695431472081215,2.2637208121827412,1.0377258883248732,0.9131269035532996,7.6772741116751275,3.4344822335025382,0.5022791878172589,0.007121827411167513,0.06498477157360406,0.04709137055837564,3.0079390862944164,0.4542131979695432,1.5336598984771574,0.19098984771573604,1308.9279695431474,1308.9279695431474,3.9322385786802037,2.873725888324873,0.47520304568527916,0.3468324873096447,0.3529035532994924,404.8316954314721,404.8316954314721,51.48850253807107,162.72018274111676,35.56777664974619,197.2993147208122,4.075309644670051,0.2318730964467005,0.03535532994923858,1.1608832487309644,0.15923857868020305,0.6116040609137057,0.5771522842639594,1.1790659898477158,2.559243654822335,8.075979695431473,31.620071065989848,75.13562436548224,75.13562436548224,0.11352791878172588,4.323126903553299,4.323126903553299,1.6636294416243655,0.13293401015228426,0.4691928934010153,3.349228426395939,7.965604060913706,67.7563654822335,67.7563654822335,0.17544162436548225,0.50348730964467,0.1737055837563452,9.261436548223351,4.421360406091371,7.403314720812183,0.4287309644670051,0.2939746192893401,0.0334010152284264,0.2472944162436548,0.07219796954314721,0.4246954314720812,7.403314720812183,0.015751269035532995,497.26956345177666,35.22242131979696,2.6569644670050763,298.4575431472081,16.942096446700507,32.993106598984774,6.343604060913705,3.1179847715736044,22.890908629441626,31.239020304568527,31.239020304568527,49.92040101522843,49.92040101522843,2.442335025380711,2.6369390862944164,0.029842639593908628,0.2504010152284264,41.39432487309645,0.25486802030456857,0.2585482233502538,19.245543147208124,1.7396852791878172,2.9871065989847714,38.20662944162437,3.4599289340101524,1.0062791878172588,0.9134060913705584,262.9148274111675,359.1318426395939,4327.906121827411,4109.724969543147,607.8001269035533,249.0656649746193,0.592761421319797,2.33102538071066,0.17600507614213198,290.24325888324876,8.695218274111676,19.123131979695433,8.855137055837565,0.26871065989847714,126.51867512690356,0.11664467005076141,15.752578680203047,1.0849238578680205,1670.6030862944162,883.3736243654822,1641.341035532995,0.01819289340101523,66.84703045685279,2.7075177664974617,2.0825685279187818,6.651807106598985,333.15895939086295,89.43900000000001,1943.5004670050762,6.2539340101522845,3.8456954314720813,35.41816751269035,1.923517766497462,17.863482233502538,26.43052791878173,105.39772081218274,42.042208121827414,15.337233502538073,38.22564974619289,23.320862944162435,1.0058426395939086,69.25773096446702,0.9010812182741117,3.5178832487309646,0.7219796954314721,25.695446700507617,1.3115431472081218,10.730969543147209,18.337147208121827,0.6971116751269036,15.767680203045684,0.2318527918781726,8.63310152284264,13.981527918781726,309.0549086294416,108.81965482233502,42.119883248730964,6.815756345177665,7.34971573604061,16.847720812182743,428.2679695431473,1170.4034517766497,1445.856573604061,4697.218025380711,124.31505076142132,247.92952284263959,90.99827918781726,2010.9502081218277,29.310401015228425,60.8256345177665,1315.727893401015,166.05375634517767,16.769081218274113,7.220218274111676,792.436228426396,32.70754314720813,38.64860913705584,68.96246192893402,14.687827411167511,440.5541065989848,9.722573604060914,23.293923857868023,0.09323857868020305,1.752817258883249,0.9139593908629442,3.711771573604061,0.18145685279187818,0.44676142131979696,3.6226852791878175,0.17836548223350254,1.104243654822335,36.36323350253807,0.6409746192893402,5.4649644670050765,2.4340812182741116,1.6714467005076143,23.14023350253807,0.9561979695431472,1.585517766497462,0.6737461928934011,30.089111675126905,0.5020558375634517,4.323431472081218,1.9063299492385786,1.2003654822335026,19.30539086294416,0.11124873096446702,3.830197969543147,0.44952791878172593,2.7861116751269037,0.20453299492385787,1.5617969543147208,0.42850761421319794,0.04890355329949239,0.007030456852791879,2.7953908629441626,1.0109492385786802,0.32697461928934013,1.8057512690355333,593.1690609137056,49.29758375634518,450.9329492385787,5774.165456852792,71.9696497461929,178.00542131979697,79.39524873096447,149.28327411167515,12.213857868020305,0.18423857868020307,35.92415228426396,69.26925888324872,62.89951269035533,65.66128426395939,0.8985380710659899,130.00197461928934,684.4531065989847,4.8730964467005075e-4,3.2487309644670055e-4,0.0013959390862944164,2.011979695431472,0.008522842639593908,0.004994923857868021,1.000253807106599,5.670086294416244,1.0091421319796954,8.658502538071065,8.658502538071065,0.3171116751269035,0.5308832487309645,18.74351776649746,4.065644670050761,0.3042741116751269,0.12267512690355331,0.007944162436548224,2.1461472081218274,0.0061269035532994925,9.630451776649746,13.996091370558377,0.44554822335025385,170.94212690355332,56.970269035533,27.034390862944164,156.16690862944162,66.82275634517767,0.008954314720812184,1.195507614213198,3.1114111675126908,3.4477512690355328,344.89237563451775,79.45774619289341,357.06805583756346,212.49145685279188,421.0686852791878,1435.039304568528,80.14124873096446,8.409593908629443,18.827167512690355,50.20237563451777,189.43389847715736,2.1085837563451775,1.2401928934010151,1.6177106598984772,12.915527918781727,3.7511928934010155,19.466274111675126,63.916558375634516,102.30978172588833,1118.3428172588833,121.16056852791877,9914.382055837563,3280.8444568527916,6830.443583756346,64.42586294416243,398.00787309644676,337.45908121827415,868.8619847715736,2872.3088527918785,12.467730964467005,0.41426903553299493,58.87016243654822,33.2155076142132,19.257015228426397,170.39236040609137,1.0287969543147208,1.1527005076142134,3.2426446700507614,14.16267005076142,5.755984771573604,23.350390862944163,59.409913705583755,174.30412182741117,4.427583756345178,12.288131979695432,25.407238578680204,95.13831472081219,5240.720878172589,3281.095299492386,8094.051304568528,2267.19361928934,700.8062538071066,4783.914126903554,43.92622335025381,544.0970304568527,1593.083994923858,6.235172588832487,61.628421319796956,19.253939086294416,109.97005076142132,2.5086192893401016,3.163274111675127,2.2406395939086297,7.852598984771574,71.03718274111675,19.54102030456853,1074.5835076142132,3412.350269035533,676.668842639594,249.876,2085.45892893401,368.75638071065987,106.7180456852792,891.8779847715736,42.74957360406091,45.95153299492386,131.02241624365482,2.191761421319797,70.52592385786802,73.07310152284263,0.3348274111675127,17.934416243654823,4.393857868020304,159.75595431472084,312.98127411167513,1.1259035532994923,9.328401015228426,16.672065989847717,10.287670050761422,26.289609137055837,479.6953045685279,5.418274111675127,0.6780152284263959,7.589472081218274,124.26430456852793,205.6379847715736,0.5601167512690356,0.26014720812182746,28.549243654822337,61.990649746192894,1.0764416243654822,3.9341319796954313,0.3699340101522843,190.70465989847716,14.18794923857868,7.920923857868021,6.081923857868021,1.912527918781726,5.868903553299493,0.3188223350253807,5.098147208121827,2.6552131979695432,21.406426395939086,3.4169289340101527,71.03718274111675,0.30561421319796955,0.7190253807106599
