Sample,AC(10:0) Results,AC(12:0) Results,AC(12:1) Results,AC(14:0) Results,AC(14:0)-OH Results,AC(14:1) Results,AC(14:1)-OH Results,AC(14:2) Results,AC(15:0) (a) Results,AC(15:0) (b) Results,AC(16:0) Results,AC(16:0)-OH Results,AC(16:1) Results,AC(16:1)-OH Results,AC(17:0) (a) Results,AC(17:0) (b) Results,AC(18:0) Results,AC(18:0)-OH Results,AC(18:1) Results,AC(18:1)-OH Results,AC(18:2) Results,AC(18:3) Results,AC(20:3) (a) Results,AC(20:3) (b) Results,AC(20:4) Results,AC(20:5) Results,AC(22:6) Results,AC(24:0) Results,CE(14:0) Results,CE(15:0) Results,CE(16:0) Results,CE(16:1) Results,CE(16:2) Results,CE(17:0) Results,CE(17:1) Results,CE(18:0) Results,CE(18:1) Results,CE(18:2) Results,CE(18:2) [+OH] Results,CE(18:3) Results,CE(20:0) Results,CE(20:1) Results,CE(20:4) Results,CE(20:4) [+OH] Results,CE(20:5) Results,CE(22:1) Results,CE(22:4) Results,CE(22:5) Results,CE(22:6) Results,CE(24:6) Results,Cer(d16:1/22:0) Results,Cer(d16:1/23:0) Results,Cer(d16:1/24:0) Results,Cer(d16:1/24:1) Results,Cer(d17:1/20:0) Results,Cer(d17:1/22:0) Results,Cer(d17:1/23:0) Results,Cer(d17:1/24:0) Results,Cer(d17:1/24:1) Results,Cer(d18:1/16:0) Results,Cer(d18:1/18:0) Results,Cer(d18:1/20:0) Results,Cer(d18:1/21:0) Results,Cer(d18:1/22:0) Results,Cer(d18:1/23:0) Results,Cer(d18:1/24:0) Results,Cer(d18:1/24:1) Results,Cer(d18:1/26:0) Results,Cer(d18:2/16:0) Results,Cer(d18:2/18:0) Results,Cer(d18:2/20:0) Results,Cer(d18:2/22:0) Results,Cer(d18:2/23:0) Results,Cer(d18:2/24:0) Results,Cer(d18:2/24:1) Results,Cer(d19:1/22:0) Results,Cer(d20:1/22:0) Results,Cer(d20:1/23:0) Results,Cer(d20:1/24:0) Results,Cer(d20:1/24:1) Results,Cer(m18:0/20:0) Results,Cer(m18:0/22:0) Results,Cer(m18:0/23:0) Results,Cer(m18:0/24:0) Results,Cer(m18:0/24:1) Results,Cer(m18:1/22:0) Results,Cer(m18:1/24:0) Results,DG(16:0_22:5) Results,DG(16:0_22:6) Results,DG(18:0_18:1) Results,DG(18:0_18:2) Results,DG(18:0_20:4) Results,DG(18:1_18:1) Results,DG(18:1_18:2) Results,DG(18:1_20:3) Results,DG(18:1_20:4) Results,DG(18:1_22:5) Results,DG(18:1_22:6) Results,DG(18:2_18:2) Results,DG(18:2_20:4) Results,DG(18:2_22:6) Results,dhCer(d18:0/20:0) Results,dhCer(d18:0/22:0) Results,dhCer(d18:0/24:0) Results,dhCer(d18:0/24:1) Results,dimethyl-CE(18:1) Results,dimethyl-CE(18:2) Results,dimethyl-CE(20:4) Results,FA(14:0) Results,FA(16:0) Results,FA(16:1) Results,FA(18:0) Results,FA(18:1) Results,FA(18:2) Results,FA(18:3) Results,FA(20:3) Results,FA(20:4) Results,FA(20:5) Results,FA(22:4) Results,FA(22:5) Results,FA(22:6) Results,GM3(d18:1/16:0) Results,GM3(d18:1/18:0) Results,GM3(d18:1/20:0) Results,Hex2Cer(d18:1/16:0) Results,Hex2Cer(d18:1/20:0) Results,Hex2Cer(d18:1/24:0) Results,Hex2Cer(d18:1/24:1) Results,Hex2Cer(d18:2/16:0) Results,Hex2Cer(d18:2/24:1) Results,Hex3Cer(d18:1/16:0) Results,Hex3Cer(d18:1/18:0) Results,Hex3Cer(d18:1/24:0) Results,HexCer(d16:1/24:0) Results,HexCer(d18:1/16:0) Results,HexCer(d18:1/18:0) Results,HexCer(d18:1/20:0) Results,HexCer(d18:1/22:0) Results,HexCer(d18:1/24:0) Results,HexCer(d18:1/24:1) Results,HexCer(d18:2/20:0) Results,HexCer(d18:2/22:0) Results,HexCer(d18:2/24:0) Results,LPC(14:0) (a) Results,LPC(14:0) (b) Results,LPC(15:0) (a) Results,LPC(15:0) (b) Results,LPC(16:0) (a) Results,LPC(16:0) (b) Results,LPC(16:1) (a\b) Results,LPC(17:0) (a) Results,LPC(17:0) (b) Results,LPC(17:1) (a) Results,LPC(17:1) (b) Results,LPC(18:0) (a) Results,LPC(18:0) (b) Results,LPC(18:1) (a) Results,LPC(18:1) (b) Results,LPC(18:2) (a) Results,LPC(18:2) (b) Results,LPC(18:3) (a) Results,LPC(18:3) (b) Results,LPC(18:3) (c) Results,LPC(19:0) (a) Results,LPC(19:0) (b) Results,LPC(20:0) (a) Results,LPC(20:0) (b) Results,LPC(20:1) (a) Results,LPC(20:1) (b) Results,LPC(20:2) (a) Results,LPC(20:2) (b) Results,LPC(20:3) (a) Results,LPC(20:3) (b) Results,LPC(20:4) (a) Results,LPC(20:4) (b) Results,LPC(20:4) [+OH] Results,LPC(20:5) (a) Results,LPC(20:5) (b) Results,LPC(22:0) (a) Results,LPC(22:0) (b) Results,LPC(22:1) (a\b) Results,LPC(22:4) (a) Results,LPC(22:4) (b) Results,LPC(22:5) (n6) Results,LPC(22:6) (a) Results,LPC(22:6) (b) Results,LPC(22:6) [+OH] Results,LPC(24:0) (a) Results,LPC(24:0) (b) Results,LPC(O-16:0) Results,LPC(O-18:0) Results,LPC(O-18:1) Results,LPC(O-20:0) Results,LPC(O-22:0) Results,LPC(O-22:1) Results,LPC(O-24:0) Results,LPC(O-24:1) Results,LPC(P-16:0) Results,LPC(P-18:0) Results,LPC(P-18:1) Results,LPE(16:0) (a) Results,LPE(16:0) (b) Results,LPE(17:0) (a\b) Results,LPE(18:0) (a) Results,LPE(18:0) (b) Results,LPE(18:1) (a) Results,LPE(18:1) (b) Results,LPE(18:2) (a) Results,LPE(18:2) (b) Results,LPE(20:4) (a) Results,LPE(20:4) (b) Results,LPE(22:6) (a) Results,LPE(22:6) (b) Results,LPE(P-16:0) Results,LPE(P-18:0) Results,LPE(P-18:1) Results,LPE(P-20:0) Results,LPI(18:0) Results,LPI(18:1) (a\b) Results,LPI(18:2) (a\b) Results,LPI(20:4) (a\b) Results,methyl-CE(18:2) Results,methyl-CE(20:4) Results,methyl-DE(18:1) Results,methyl-DE(18:2) Results,PC(14:0_16:0) Results,PC(14:0_20:4) Results,PC(15:0_20:4) Results,PC(15:0_22:6) Results,PC(16:0_16:0) Results,PC(16:0_18:0) Results,PC(16:0_18:1) Results,PC(16:0_18:2) Results,PC(18:0_18:1) Results,PC(18:0_20:3) Results,PC(28:0) Results,PC(31:0) (a\b) Results,PC(31:1) Results,PC(32:1) Results,PC(32:2) Results,PC(33:1) Results,PC(33:2) Results,PC(34:2) [+OH] Results,PC(34:3) (a\b\c) Results,PC(34:5) Results,PC(35:1) (a\b) Results,PC(35:2) (a\b) Results,PC(36:2) (a\b) Results,PC(36:3) (a\b\c) Results,PC(36:4) (a\b) Results,PC(36:4) [+OH] Results,PC(36:5) (a\b) Results,PC(36:6) (a\b) Results,PC(37:4) (a\b) Results,PC(38:2) Results,PC(38:4) (a\b\c) Results,PC(38:5) (a\b) Results,PC(38:6) (a\b) Results,PC(38:7) (a\b\c) Results,PC(39:6) (a\b) Results,PC(40:5) (a\b) Results,PC(40:7) (a\b\c) Results,PC(40:8) Results,PC(O-16:0/16:0) Results,PC(O-16:0/20:4) Results,PC(O-16:0/22:6) Results,PC(O-18:0/20:4) Results,PC(O-34:1) Results,PC(O-34:2) Results,PC(O-34:4) Results,PC(O-35:4) Results,PC(O-36:0) Results,PC(O-36:2) (a\b) Results,PC(O-36:5) Results,PC(O-38:5) Results,PC(O-40:5) Results,PC(O-40:7) Results,PC(P-15:0/20:4) (a\b) Results,PC(P-16:0/18:2) Results,PC(P-16:0/18:3) Results,PC(P-16:0/20:5) Results,PC(P-16:0/22:6) Results,PC(P-18:0/22:6) Results,PC(P-35:2) (a\b) Results,PC(P-36:3) Results,PC(P-38:5) (a) Results,PC(P-38:5) (b) Results,PE(16:0_16:0) Results,PE(16:0_16:1) Results,PE(16:0_18:1) Results,PE(16:0_18:2) Results,PE(16:0_20:4) Results,PE(16:0_22:6) Results,PE(18:0_18:1) Results,PE(18:0_20:3) (a) Results,PE(18:0_20:3) (b) Results,PE(18:0_20:4) Results,PE(18:0_22:5) (a) Results,PE(18:0_22:5) (b) Results,PE(18:0_22:6) Results,PE(18:1_22:6) (a\b) Results,PE(34:3) (a\b\c) Results,PE(35:2) (a\b) Results,PE(36:2) (a\b) Results,PE(36:3) (a) Results,PE(36:3) (b) Results,PE(36:5) (a\b) Results,PE(37:4) (a\b) Results,PE(38:5) (a\b) Results,PE(39:6) (a\b) Results,PE(40:4) (a\b) Results,PE(O-16:0/18:2) Results,PE(O-16:0/20:4) Results,PE(O-18:0/22:5) Results,PE(O-18:0/22:6) Results,PE(O-18:1/22:6) Results,PE(O-34:1) Results,PE(O-38:4) (a\b) Results,PE(P-15:0/22:6) Results,PE(P-16:0/18:1) Results,PE(P-16:0/20:4) Results,PE(P-16:0/20:5) Results,PE(P-16:0/22:4) Results,PE(P-16:0/22:5) (a) Results,PE(P-16:0/22:5) (b) Results,PE(P-16:0/22:6) Results,PE(P-18:0/18:1) Results,PE(P-18:0/18:2) Results,PE(P-18:0/20:3) (a\b) Results,PE(P-18:0/20:4) Results,PE(P-18:0/20:5) Results,PE(P-18:0/22:4) Results,PE(P-18:0/22:5) (a) Results,PE(P-18:0/22:5) (b) Results,PE(P-18:0/22:6) Results,PE(P-18:1/18:1) (a\b) Results,PE(P-18:1/20:4) (a\b) Results,PE(P-18:1/22:4) Results,PE(P-18:1/22:6) (a\b) Results,PE(P-20:0/18:2) Results,PE(P-20:0/20:4) Results,PE(P-20:0/22:6) Results,PE(P-20:1/20:4) Results,PE(P-20:1/22:6) Results,PI(15-MHDA_18:1)/PI(17:0_18:1) Results,PI(15-MHDA_18:2)/PI(17:0_18:2) Results,PI(16:0/16:0) Results,PI(16:0_16:1) Results,PI(16:0_20:4) Results,PI(18:0_20:2) Results,PI(18:0_20:3) Results,PI(18:0_20:4) Results,PI(18:0_22:5) Results,PI(18:0_22:6) Results,PI(34:1) Results,PI(36:2) Results,PI(37:4) Results,PI(37:6) Results,PI(38:5) (a) Results,PI(38:5) (b) Results,PI(38:6) Results,PI(40:4) (a\b) Results,PIP1(38:4) Results,PS(36:2) Results,PS(38:4) Results,SHexCer(d18:1/16:0) Results,SHexCer(d18:1/24:1) Results,SM(34:3) Results,SM(35:1) Results,SM(35:2) (a) Results,SM(35:2) (b) Results,SM(37:1) Results,SM(38:3) (a\b) Results,SM(40:2) (a\b) Results,SM(41:0) Results,SM(41:1) (a) Results,SM(41:1) (b) Results,SM(41:2) (a) Results,SM(41:2) (b) Results,SM(42:2) (a) Results,SM(42:2) (b) Results,SM(43:1) Results,SM(43:2) (a\b\c) Results,SM(d17:1/14:0) Results,SM(d17:1/16:0) Results,SM(d18:0/14:0) Results,SM(d18:0/16:0) Results,SM(d18:0/22:0) Results,SM(d18:1/14:0)/SM(d16:1/16:0) Results,SM(d18:1/16:0) Results,SM(d18:1/18:0)/SM(d16:1/20:0) Results,SM(d18:1/20:0)/SM(d16:1/22:0) Results,SM(d18:1/22:0)/SM(d16:1/24:0) Results,SM(d18:1/24:0) Results,SM(d18:2/14:0) Results,SM(d18:2/16:0) Results,SM(d18:2/18:0) Results,SM(d18:2/20:0) Results,TG(48:0) [NL-16:0] Results,TG(48:0) [NL-18:0] Results,TG(48:0) [SIM] Results,TG(48:1) [NL-16:1] Results,TG(48:1) [NL-18:1] Results,TG(48:1) [SIM] Results,TG(48:2) [NL-14:0] Results,TG(48:2) [NL-14:1] Results,TG(48:2) [NL-16:1] Results,TG(48:2) [NL-18:2] Results,TG(48:2) [SIM] Results,TG(48:3) [NL-14:0] Results,TG(48:3) [NL-16:1] Results,TG(48:3) [NL-18:3] Results,TG(48:3) [SIM] Results,TG(49:1) [NL-16:1] Results,TG(49:1) [NL-17:1] Results,TG(49:1) [SIM] Results,TG(50:0) [NL-18:0] Results,TG(50:0) [SIM] Results,TG(50:1) [NL-14:0] Results,TG(50:1) [NL-16:0] Results,TG(50:1) [NL-18:1] Results,TG(50:1) [SIM] Results,TG(50:2) [NL-14:0] Results,TG(50:2) [NL-16:1] Results,TG(50:2) [NL-18:1] Results,TG(50:2) [NL-18:2] Results,TG(50:2) [SIM] Results,TG(50:3) [NL-14:0] Results,TG(50:3) [NL-14:1] Results,TG(50:3) [NL-16:1] Results,TG(50:3) [NL-18:2] Results,TG(50:3) [NL-18:3] Results,TG(50:3) [SIM] Results,TG(50:4) [NL-14:0] Results,TG(50:4) [NL-18:3] Results,TG(50:4) [NL-20:4] Results,TG(50:4) [SIM] Results,TG(51:0) [NL-16:0] Results,TG(51:0) [SIM] Results,TG(51:1) [NL-17:0] Results,TG(51:1) [SIM] Results,TG(51:2) [NL-15:0] Results,TG(51:2) [NL-17:0] Results,TG(51:2) [NL-17:1] Results,TG(51:2) [SIM] Results,TG(52:1) [NL-18:0] Results,TG(52:1) [NL-18:1] Results,TG(52:1) [SIM] Results,TG(52:2) [NL-16:0] Results,TG(52:2) [NL-18:2] Results,TG(52:2) [SIM] Results,TG(52:3) [NL-16:1] Results,TG(52:3) [NL-18:2] Results,TG(52:3) [SIM] Results,TG(52:4) [NL-16:1] Results,TG(52:4) [NL-18:2] Results,TG(52:4) [NL-18:3] Results,TG(52:4) [SIM] Results,TG(52:5) [NL-18:3] Results,TG(52:5) [NL-20:4] Results,TG(52:5) [NL-20:5] Results,TG(53:2) [NL-17:1] Results,TG(53:2) [SIM] Results,TG(54:0) [NL-18:0] Results,TG(54:1) [NL-18:1] Results,TG(54:1) [SIM] Results,TG(54:2) [NL-18:0] Results,TG(54:2) [NL-20:1] Results,TG(54:2) [SIM] Results,TG(54:3) [NL-18:1] Results,TG(54:3) [NL-18:2] Results,TG(54:3) [SIM] Results,TG(54:4) [NL-18:2] Results,TG(54:4) [NL-20:3] Results,TG(54:4) [SIM] Results,TG(54:5) [NL-18:3] Results,TG(54:5) [NL-20:4] Results,TG(54:5) [SIM] Results,TG(54:6) [NL-18:3] Results,TG(54:6) [NL-20:4] Results,TG(54:6) [NL-20:5] Results,TG(54:6) [NL-22:6] Results,TG(54:6) [SIM] Results,TG(54:7) [NL-20:5] Results,TG(54:7) [NL-22:6] Results,TG(54:7) [SIM] Results,TG(56:6) [NL-20:4] Results,TG(56:6) [NL-22:5] Results,TG(56:6) [SIM] Results,TG(56:7) [NL-20:4] Results,TG(56:7) [NL-20:5] Results,TG(56:7) [NL-22:5] Results,TG(56:7) [NL-22:6] Results,TG(56:7) [SIM] Results,TG(56:8) [NL-20:4] Results,TG(56:8) [NL-20:5] Results,TG(56:8) [NL-22:6] Results,TG(56:8) [SIM] Results,TG(56:9) [NL-22:6] Results,TG(56:9) [SIM] Results,TG(58:10) [NL-22:6] Results,TG(58:10) [SIM] Results,TG(58:8) [NL-22:6] Results,TG(58:9) [NL-22:6] Results,TG(O-50:1) [NL-16:0] Results,TG(O-50:1) [NL-18:1] Results,TG(O-50:1) [SIM] Results,TG(O-50:2) [NL-18:2] Results,TG(O-52:1) [NL-16:0] Results,TG(O-52:1) [NL-18:1] Results,TG(O-52:1) [SIM] Results,TG(O-52:2) [NL-16:0] Results,TG(O-54:2) [SIM] Results,TG(O-54:3) [NL-17:1] Results,TG(O-54:3) [NL-18:1] Results,Ubiquinone Results
Data File,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.,Final Conc.
